parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,used_cache,class,object_type,file_system_path
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 566}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_566__prompt/7f20ad31c2f43eabf9b8b6837f817968.mp4""}",566,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_566__prompt,label_experiment/nodes/node_566__prompt,label_experiment/nodes/node_566__prompt.mp4,,,,,566,566,,False,7f20ad31c2f43eabf9b8b6837f817968,cached/label_experiment/nodes/node_566__prompt/7f20ad31c2f43eabf9b8b6837f817968.mp4,/static/assets/cached/label_experiment/nodes/node_566__prompt/7f20ad31c2f43eabf9b8b6837f817968.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-12.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-12.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_566__prompt/7f20ad31c2f43eabf9b8b6837f817968.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 567}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_567__prompt/0f4f493763c8c474b3dfa107203b32d9.mp4""}",567,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_567__prompt,label_experiment/nodes/node_567__prompt,label_experiment/nodes/node_567__prompt.mp4,,,,,567,567,,False,0f4f493763c8c474b3dfa107203b32d9,cached/label_experiment/nodes/node_567__prompt/0f4f493763c8c474b3dfa107203b32d9.mp4,/static/assets/cached/label_experiment/nodes/node_567__prompt/0f4f493763c8c474b3dfa107203b32d9.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-12_0-19.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-12_0-19.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_567__prompt/0f4f493763c8c474b3dfa107203b32d9.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 568}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_568__prompt/3226002c30a145a8fd63c74e6b2bb8e6.mp4""}",568,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_568__prompt,label_experiment/nodes/node_568__prompt,label_experiment/nodes/node_568__prompt.mp4,,,,,568,568,,False,3226002c30a145a8fd63c74e6b2bb8e6,cached/label_experiment/nodes/node_568__prompt/3226002c30a145a8fd63c74e6b2bb8e6.mp4,/static/assets/cached/label_experiment/nodes/node_568__prompt/3226002c30a145a8fd63c74e6b2bb8e6.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-4_0-17.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-4_0-17.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_568__prompt/3226002c30a145a8fd63c74e6b2bb8e6.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 569}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_569__prompt/2a1d8528b9550fe5f586753f734fde7f.mp4""}",569,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_569__prompt,label_experiment/nodes/node_569__prompt,label_experiment/nodes/node_569__prompt.mp4,,,,,569,569,,False,2a1d8528b9550fe5f586753f734fde7f,cached/label_experiment/nodes/node_569__prompt/2a1d8528b9550fe5f586753f734fde7f.mp4,/static/assets/cached/label_experiment/nodes/node_569__prompt/2a1d8528b9550fe5f586753f734fde7f.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-17_0-25.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-17_0-25.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_569__prompt/2a1d8528b9550fe5f586753f734fde7f.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 570}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_570__prompt/1309a0afa69714d670c434f670712e74.mp4""}",570,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_570__prompt,label_experiment/nodes/node_570__prompt,label_experiment/nodes/node_570__prompt.mp4,,,,,570,570,,False,1309a0afa69714d670c434f670712e74,cached/label_experiment/nodes/node_570__prompt/1309a0afa69714d670c434f670712e74.mp4,/static/assets/cached/label_experiment/nodes/node_570__prompt/1309a0afa69714d670c434f670712e74.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-7_0-15.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-7_0-15.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_570__prompt/1309a0afa69714d670c434f670712e74.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 571}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_571__prompt/8c8ab3f099b186453596943523fa0a3b.mp4""}",571,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_571__prompt,label_experiment/nodes/node_571__prompt,label_experiment/nodes/node_571__prompt.mp4,,,,,571,571,,False,8c8ab3f099b186453596943523fa0a3b,cached/label_experiment/nodes/node_571__prompt/8c8ab3f099b186453596943523fa0a3b.mp4,/static/assets/cached/label_experiment/nodes/node_571__prompt/8c8ab3f099b186453596943523fa0a3b.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-9.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-9.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_571__prompt/8c8ab3f099b186453596943523fa0a3b.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 572}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_572__prompt/2101200be7c0d09620c4359a5885040d.mp4""}",572,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_572__prompt,label_experiment/nodes/node_572__prompt,label_experiment/nodes/node_572__prompt.mp4,,,,,572,572,,False,2101200be7c0d09620c4359a5885040d,cached/label_experiment/nodes/node_572__prompt/2101200be7c0d09620c4359a5885040d.mp4,/static/assets/cached/label_experiment/nodes/node_572__prompt/2101200be7c0d09620c4359a5885040d.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-8_0-33.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-8_0-33.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_572__prompt/2101200be7c0d09620c4359a5885040d.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 573}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_573__prompt/72c4d33c46710d458d7a585fe6cbd822.mp4""}",573,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_573__prompt,label_experiment/nodes/node_573__prompt,label_experiment/nodes/node_573__prompt.mp4,,,,,573,573,,False,72c4d33c46710d458d7a585fe6cbd822,cached/label_experiment/nodes/node_573__prompt/72c4d33c46710d458d7a585fe6cbd822.mp4,/static/assets/cached/label_experiment/nodes/node_573__prompt/72c4d33c46710d458d7a585fe6cbd822.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-14_0-26.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-14_0-26.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_573__prompt/72c4d33c46710d458d7a585fe6cbd822.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 574}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_574__prompt/c62c18ea137c5c234f001fcfa92514f9.mp4""}",574,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_574__prompt,label_experiment/nodes/node_574__prompt,label_experiment/nodes/node_574__prompt.mp4,,,,,574,574,,False,c62c18ea137c5c234f001fcfa92514f9,cached/label_experiment/nodes/node_574__prompt/c62c18ea137c5c234f001fcfa92514f9.mp4,/static/assets/cached/label_experiment/nodes/node_574__prompt/c62c18ea137c5c234f001fcfa92514f9.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-17_0-27.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-17_0-27.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_574__prompt/c62c18ea137c5c234f001fcfa92514f9.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 575}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_575__prompt/b2985c9f3ef1e92797b43a77e3db54a0.mp4""}",575,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_575__prompt,label_experiment/nodes/node_575__prompt,label_experiment/nodes/node_575__prompt.mp4,,,,,575,575,,False,b2985c9f3ef1e92797b43a77e3db54a0,cached/label_experiment/nodes/node_575__prompt/b2985c9f3ef1e92797b43a77e3db54a0.mp4,/static/assets/cached/label_experiment/nodes/node_575__prompt/b2985c9f3ef1e92797b43a77e3db54a0.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-2_0-35.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-2_0-35.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_575__prompt/b2985c9f3ef1e92797b43a77e3db54a0.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 576}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_576__prompt/96d9bd961a876ffb7ac6933826792638.mp4""}",576,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_576__prompt,label_experiment/nodes/node_576__prompt,label_experiment/nodes/node_576__prompt.mp4,,,,,576,576,,False,96d9bd961a876ffb7ac6933826792638,cached/label_experiment/nodes/node_576__prompt/96d9bd961a876ffb7ac6933826792638.mp4,/static/assets/cached/label_experiment/nodes/node_576__prompt/96d9bd961a876ffb7ac6933826792638.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-26_0-33.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-26_0-33.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_576__prompt/96d9bd961a876ffb7ac6933826792638.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 577}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_577__prompt/181c230649e64d5d8d3ed53c7107e482.mp4""}",577,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_577__prompt,label_experiment/nodes/node_577__prompt,label_experiment/nodes/node_577__prompt.mp4,,,,,577,577,,False,181c230649e64d5d8d3ed53c7107e482,cached/label_experiment/nodes/node_577__prompt/181c230649e64d5d8d3ed53c7107e482.mp4,/static/assets/cached/label_experiment/nodes/node_577__prompt/181c230649e64d5d8d3ed53c7107e482.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-18_0-22.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-18_0-22.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_577__prompt/181c230649e64d5d8d3ed53c7107e482.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 578}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_578__prompt/9ae4c2a0795320f715163cfc4564dd28.mp4""}",578,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_578__prompt,label_experiment/nodes/node_578__prompt,label_experiment/nodes/node_578__prompt.mp4,,,,,578,578,,False,9ae4c2a0795320f715163cfc4564dd28,cached/label_experiment/nodes/node_578__prompt/9ae4c2a0795320f715163cfc4564dd28.mp4,/static/assets/cached/label_experiment/nodes/node_578__prompt/9ae4c2a0795320f715163cfc4564dd28.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-13_0-14.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-13_0-14.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_578__prompt/9ae4c2a0795320f715163cfc4564dd28.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 579}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_579__prompt/85f7f125b9ccf612975b800eca3d59bd.mp4""}",579,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_579__prompt,label_experiment/nodes/node_579__prompt,label_experiment/nodes/node_579__prompt.mp4,,,,,579,579,,False,85f7f125b9ccf612975b800eca3d59bd,cached/label_experiment/nodes/node_579__prompt/85f7f125b9ccf612975b800eca3d59bd.mp4,/static/assets/cached/label_experiment/nodes/node_579__prompt/85f7f125b9ccf612975b800eca3d59bd.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-4_0-25.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-4_0-25.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_579__prompt/85f7f125b9ccf612975b800eca3d59bd.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 580}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_580__prompt/4a68c158e13d7a8c419b5f2c5c094a29.mp4""}",580,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_580__prompt,label_experiment/nodes/node_580__prompt,label_experiment/nodes/node_580__prompt.mp4,,,,,580,580,,False,4a68c158e13d7a8c419b5f2c5c094a29,cached/label_experiment/nodes/node_580__prompt/4a68c158e13d7a8c419b5f2c5c094a29.mp4,/static/assets/cached/label_experiment/nodes/node_580__prompt/4a68c158e13d7a8c419b5f2c5c094a29.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-4_0-5.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-4_0-5.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_580__prompt/4a68c158e13d7a8c419b5f2c5c094a29.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 581}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_581__prompt/62c62069956772715824ca84eea523f6.mp4""}",581,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_581__prompt,label_experiment/nodes/node_581__prompt,label_experiment/nodes/node_581__prompt.mp4,,,,,581,581,,False,62c62069956772715824ca84eea523f6,cached/label_experiment/nodes/node_581__prompt/62c62069956772715824ca84eea523f6.mp4,/static/assets/cached/label_experiment/nodes/node_581__prompt/62c62069956772715824ca84eea523f6.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-14_0-19.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-14_0-19.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_581__prompt/62c62069956772715824ca84eea523f6.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 582}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_582__prompt/68741ebbfc9fa0055a2164fc8c52cb2d.mp4""}",582,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_582__prompt,label_experiment/nodes/node_582__prompt,label_experiment/nodes/node_582__prompt.mp4,,,,,582,582,,False,68741ebbfc9fa0055a2164fc8c52cb2d,cached/label_experiment/nodes/node_582__prompt/68741ebbfc9fa0055a2164fc8c52cb2d.mp4,/static/assets/cached/label_experiment/nodes/node_582__prompt/68741ebbfc9fa0055a2164fc8c52cb2d.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-11_0-25.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-11_0-25.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_582__prompt/68741ebbfc9fa0055a2164fc8c52cb2d.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 583}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_583__prompt/919b39fcf50791a65975bb4cdd2e8737.mp4""}",583,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_583__prompt,label_experiment/nodes/node_583__prompt,label_experiment/nodes/node_583__prompt.mp4,,,,,583,583,,False,919b39fcf50791a65975bb4cdd2e8737,cached/label_experiment/nodes/node_583__prompt/919b39fcf50791a65975bb4cdd2e8737.mp4,/static/assets/cached/label_experiment/nodes/node_583__prompt/919b39fcf50791a65975bb4cdd2e8737.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-7_0-10.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-7_0-10.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_583__prompt/919b39fcf50791a65975bb4cdd2e8737.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 584}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_584__prompt/7a1b6c031447fe307637e036267caf27.mp4""}",584,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_584__prompt,label_experiment/nodes/node_584__prompt,label_experiment/nodes/node_584__prompt.mp4,,,,,584,584,,False,7a1b6c031447fe307637e036267caf27,cached/label_experiment/nodes/node_584__prompt/7a1b6c031447fe307637e036267caf27.mp4,/static/assets/cached/label_experiment/nodes/node_584__prompt/7a1b6c031447fe307637e036267caf27.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-33.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-33.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_584__prompt/7a1b6c031447fe307637e036267caf27.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 585}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_585__prompt/b0809a3d4016c4fcb27324d60c666f74.mp4""}",585,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_585__prompt,label_experiment/nodes/node_585__prompt,label_experiment/nodes/node_585__prompt.mp4,,,,,585,585,,False,b0809a3d4016c4fcb27324d60c666f74,cached/label_experiment/nodes/node_585__prompt/b0809a3d4016c4fcb27324d60c666f74.mp4,/static/assets/cached/label_experiment/nodes/node_585__prompt/b0809a3d4016c4fcb27324d60c666f74.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-5_0-9.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-5_0-9.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_585__prompt/b0809a3d4016c4fcb27324d60c666f74.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 586}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_586__prompt/1433c3023b2d714137a31759e5ba8276.mp4""}",586,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_586__prompt,label_experiment/nodes/node_586__prompt,label_experiment/nodes/node_586__prompt.mp4,,,,,586,586,,False,1433c3023b2d714137a31759e5ba8276,cached/label_experiment/nodes/node_586__prompt/1433c3023b2d714137a31759e5ba8276.mp4,/static/assets/cached/label_experiment/nodes/node_586__prompt/1433c3023b2d714137a31759e5ba8276.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-24_0-27.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-24_0-27.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_586__prompt/1433c3023b2d714137a31759e5ba8276.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 587}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_587__prompt/5ccef624b4ed276bd976b94b5b2ab11e.mp4""}",587,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_587__prompt,label_experiment/nodes/node_587__prompt,label_experiment/nodes/node_587__prompt.mp4,,,,,587,587,,False,5ccef624b4ed276bd976b94b5b2ab11e,cached/label_experiment/nodes/node_587__prompt/5ccef624b4ed276bd976b94b5b2ab11e.mp4,/static/assets/cached/label_experiment/nodes/node_587__prompt/5ccef624b4ed276bd976b94b5b2ab11e.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-3_0-13.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-3_0-13.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_587__prompt/5ccef624b4ed276bd976b94b5b2ab11e.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 588}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_588__prompt/beedc864ce00be0a408a8b5c7e94f883.mp4""}",588,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_588__prompt,label_experiment/nodes/node_588__prompt,label_experiment/nodes/node_588__prompt.mp4,,,,,588,588,,False,beedc864ce00be0a408a8b5c7e94f883,cached/label_experiment/nodes/node_588__prompt/beedc864ce00be0a408a8b5c7e94f883.mp4,/static/assets/cached/label_experiment/nodes/node_588__prompt/beedc864ce00be0a408a8b5c7e94f883.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-21_0-35.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-21_0-35.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_588__prompt/beedc864ce00be0a408a8b5c7e94f883.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 589}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_589__prompt/b247a74d15b71119e7258e134224c886.mp4""}",589,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_589__prompt,label_experiment/nodes/node_589__prompt,label_experiment/nodes/node_589__prompt.mp4,,,,,589,589,,False,b247a74d15b71119e7258e134224c886,cached/label_experiment/nodes/node_589__prompt/b247a74d15b71119e7258e134224c886.mp4,/static/assets/cached/label_experiment/nodes/node_589__prompt/b247a74d15b71119e7258e134224c886.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-19_0-30.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-19_0-30.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_589__prompt/b247a74d15b71119e7258e134224c886.mp4
